x, y, z, T
0.488189,0.645669,0.701745,0.701745
0.488189,0.653543,0.692985,0.692985
0.488189,0.661417,0.683802,0.683802
0.488189,0.669291,0.674201,0.674201
0.488189,0.677165,0.664187,0.664187
0.488189,0.685039,0.653766,0.653766
0.488189,0.692913,0.642944,0.642944
0.488189,0.700787,0.631729,0.631729
0.488189,0.708661,0.620128,0.620128
0.488189,0.716535,0.608146,0.608146
0.488189,0.724409,0.595792,0.595792
0.488189,0.732283,0.583073,0.583073
0.488189,0.740157,0.569997,0.569997
0.488189,0.748031,0.556573,0.556573
0.488189,0.755906,0.542807,0.542807
0.488189,0.76378,0.528709,0.528709
0.488189,0.771654,0.514287,0.514287
0.488189,0.779528,0.499551,0.499551
0.488189,0.787402,0.484508,0.484508
0.488189,0.795276,0.469169,0.469169
0.488189,0.80315,0.453542,0.453542
0.488189,0.811024,0.437638,0.437638
0.488189,0.818898,0.421466,0.421466
0.488189,0.826772,0.405036,0.405036
0.488189,0.834646,0.388358,0.388358
0.488189,0.84252,0.371442,0.371442
0.488189,0.850394,0.354299,0.354299
0.488189,0.858268,0.33694,0.33694
0.488189,0.866142,0.319374,0.319374
0.488189,0.874016,0.301612,0.301612
0.488189,0.88189,0.283666,0.283666
0.488189,0.889764,0.265546,0.265546
0.488189,0.897638,0.247264,0.247264
0.488189,0.905512,0.22883,0.22883
0.488189,0.913386,0.210256,0.210256
0.488189,0.92126,0.191554,0.191554
0.488189,0.929134,0.172734,0.172734
0.488189,0.937008,0.153809,0.153809
0.488189,0.944882,0.134789,0.134789
0.488189,0.952756,0.115687,0.115687
0.488189,0.96063,0.0965146,0.0965146
0.488189,0.968504,0.0772826,0.0772826
0.488189,0.976378,0.0580034,0.0580034
0.488189,0.984252,0.0386887,0.0386887
0.488189,0.992126,0.0193503,0.0193503
0.488189,1,0,0
0.496063,0,0,0
0.496063,0.00787402,0.0193625,0.0193625
0.496063,0.015748,0.0387131,0.0387131
0.496063,0.023622,0.0580401,0.0580401
0.496063,0.0314961,0.0773316,0.0773316
0.496063,0.0393701,0.0965758,0.0965758
0.496063,0.0472441,0.115761,0.115761
0.496063,0.0551181,0.134875,0.134875
0.496063,0.0629921,0.153907,0.153907
0.496063,0.0708661,0.172845,0.172845
0.496063,0.0787402,0.191677,0.191677
0.496063,0.0866142,0.210392,0.210392
0.496063,0.0944882,0.228978,0.228978
0.496063,0.102362,0.247424,0.247424
0.496063,0.110236,0.265718,0.265718
0.496063,0.11811,0.28385,0.28385
0.496063,0.125984,0.301808,0.301808
0.496063,0.133858,0.319582,0.319582
0.496063,0.141732,0.33716,0.33716
0.496063,0.149606,0.354532,0.354532
0.496063,0.15748,0.371686,0.371686
0.496063,0.165354,0.388614,0.388614
0.496063,0.173228,0.405303,0.405303
0.496063,0.181102,0.421745,0.421745
0.496063,0.188976,0.437928,0.437928
0.496063,0.19685,0.453844,0.453844
0.496063,0.204724,0.469482,0.469482
0.496063,0.212598,0.484832,0.484832
0.496063,0.220472,0.499886,0.499886
0.496063,0.228346,0.514634,0.514634
0.496063,0.23622,0.529067,0.529067
0.496063,0.244094,0.543176,0.543176
0.496063,0.251969,0.556953,0.556953
0.496063,0.259843,0.570389,0.570389
0.496063,0.267717,0.583476,0.583476
0.496063,0.275591,0.596206,0.596206
0.496063,0.283465,0.608571,0.608571
0.496063,0.291339,0.620564,0.620564
0.496063,0.299213,0.632177,0.632177
0.496063,0.307087,0.643403,0.643403
0.496063,0.314961,0.654235,0.654235
0.496063,0.322835,0.664667,0.664667
0.496063,0.330709,0.674693,0.674693
0.496063,0.338583,0.684305,0.684305
0.496063,0.346457,0.693499,0.693499
0.496063,0.354331,0.702268,0.702268
0.496063,0.362205,0.710607,0.710607
0.496063,0.370079,0.718512,0.718512
0.496063,0.377953,0.725977,0.725977
0.496063,0.385827,0.732997,0.732997
0.496063,0.393701,0.739569,0.739569
0.496063,0.401575,0.745688,0.745688
0.496063,0.409449,0.751351,0.751351
0.496063,0.417323,0.756554,0.756554
0.496063,0.425197,0.761294,0.761294
0.496063,0.433071,0.765568,0.765568
0.496063,0.440945,0.769373,0.769373
0.496063,0.448819,0.772708,0.772708
0.496063,0.456693,0.775569,0.775569
0.496063,0.464567,0.777956,0.777956
0.496063,0.472441,0.779866,0.779866
0.496063,0.480315,0.781299,0.781299
0.496063,0.488189,0.782254,0.782254
0.496063,0.496063,0.78273,0.78273
0.496063,0.503937,0.782727,0.782727
0.496063,0.511811,0.782244,0.782244
0.496063,0.519685,0.781283,0.781283
0.496063,0.527559,0.779843,0.779843
0.496063,0.535433,0.777926,0.777926
0.496063,0.543307,0.775533,0.775533
0.496063,0.551181,0.772665,0.772665
0.496063,0.559055,0.769324,0.769324
0.496063,0.566929,0.765512,0.765512
0.496063,0.574803,0.761231,0.761231
0.496063,0.582677,0.756484,0.756484
0.496063,0.590551,0.751273,0.751273
0.496063,0.598425,0.745603,0.745603
0.496063,0.606299,0.739479,0.739479
0.496063,0.614173,0.732904,0.732904
0.496063,0.622047,0.725882,0.725882
0.496063,0.629921,0.718416,0.718416
0.496063,0.637795,0.710512,0.710512
0.496063,0.645669,0.702175,0.702175
0.496063,0.653543,0.693409,0.693409
0.496063,0.661417,0.684221,0.684221
0.496063,0.669291,0.674614,0.674614
0.496063,0.677165,0.664593,0.664593
0.496063,0.685039,0.654166,0.654166
0.496063,0.692913,0.643338,0.643338
0.496063,0.700787,0.632116,0.632116
0.496063,0.708661,0.620507,0.620507
0.496063,0.716535,0.608518,0.608518
0.496063,0.724409,0.596157,0.596157
0.496063,0.732283,0.58343,0.58343
0.496063,0.740157,0.570346,0.570346
0.496063,0.748031,0.556913,0.556913
0.496063,0.755906,0.543139,0.543139
0.496063,0.76378,0.529033,0.529033
0.496063,0.771654,0.514602,0.514602
0.496063,0.779528,0.499856,0.499856
0.496063,0.787402,0.484805,0.484805
0.496063,0.795276,0.469456,0.469456
0.496063,0.80315,0.45382,0.45382
0.496063,0.811024,0.437906,0.437906
0.496063,0.818898,0.421724,0.421724
0.496063,0.826772,0.405284,0.405284
0.496063,0.834646,0.388595,0.388595
0.496063,0.84252,0.37167,0.37167
0.496063,0.850394,0.354516,0.354516
0.496063,0.858268,0.337146,0.337146
0.496063,0.866142,0.319569,0.319569
0.496063,0.874016,0.301797,0.301797
0.496063,0.88189,0.28384,0.28384
0.496063,0.889764,0.265709,0.265709
0.496063,0.897638,0.247415,0.247415
0.496063,0.905512,0.22897,0.22897
0.496063,0.913386,0.210385,0.210385
0.496063,0.92126,0.191671,0.191671
0.496063,0.929134,0.17284,0.17284
0.496063,0.937008,0.153903,0.153903
0.496063,0.944882,0.134872,0.134872
0.496063,0.952756,0.115758,0.115758
0.496063,0.96063,0.0965737,0.0965737
0.496063,0.968504,0.07733,0.07733
0.496063,0.976378,0.0580389,0.0580389
0.496063,0.984252,0.0387124,0.0387124
0.496063,0.992126,0.0193621,0.0193621
0.496063,1,0,0
0.503937,0,0,0
0.503937,0.00787402,0.0193624,0.0193624
0.503937,0.015748,0.038713,0.038713
0.503937,0.023622,0.05804,0.05804
0.503937,0.0314961,0.0773316,0.0773316
0.503937,0.0393701,0.0965758,0.0965758
0.503937,0.0472441,0.115761,0.115761
0.503937,0.0551181,0.134875,0.134875
0.503937,0.0629921,0.153907,0.153907
0.503937,0.0708661,0.172845,0.172845
0.503937,0.0787402,0.191677,0.191677
0.503937,0.0866142,0.210392,0.210392
0.503937,0.0944882,0.228978,0.228978
0.503937,0.102362,0.247424,0.247424
0.503937,0.110236,0.265718,0.265718
0.503937,0.11811,0.28385,0.28385
0.503937,0.125984,0.301808,0.301808
0.503937,0.133858,0.319582,0.319582
0.503937,0.141732,0.33716,0.33716
0.503937,0.149606,0.354532,0.354532
0.503937,0.15748,0.371686,0.371686
0.503937,0.165354,0.388614,0.388614
0.503937,0.173228,0.405303,0.405303
0.503937,0.181102,0.421745,0.421745
0.503937,0.188976,0.437928,0.437928
0.503937,0.19685,0.453844,0.453844
0.503937,0.204724,0.469482,0.469482
0.503937,0.212598,0.484832,0.484832
0.503937,0.220472,0.499886,0.499886
0.503937,0.228346,0.514634,0.514634
0.503937,0.23622,0.529067,0.529067
0.503937,0.244094,0.543176,0.543176
0.503937,0.251969,0.556953,0.556953
0.503937,0.259843,0.570389,0.570389
0.503937,0.267717,0.583476,0.583476
0.503937,0.275591,0.596206,0.596206
0.503937,0.283465,0.608571,0.608571
0.503937,0.291339,0.620564,0.620564
0.503937,0.299213,0.632177,0.632177
0.503937,0.307087,0.643403,0.643403
0.503937,0.314961,0.654235,0.654235
0.503937,0.322835,0.664667,0.664667
0.503937,0.330709,0.674693,0.674693
0.503937,0.338583,0.684305,0.684305
0.503937,0.346457,0.693499,0.693499
0.503937,0.354331,0.702268,0.702268
0.503937,0.362205,0.710607,0.710607
0.503937,0.370079,0.718512,0.718512
0.503937,0.377953,0.725977,0.725977
0.503937,0.385827,0.732997,0.732997
0.503937,0.393701,0.739569,0.739569
0.503937,0.401575,0.745688,0.745688
0.503937,0.409449,0.751351,0.751351
0.503937,0.417323,0.756554,0.756554
0.503937,0.425197,0.761294,0.761294
0.503937,0.433071,0.765568,0.765568
0.503937,0.440945,0.769373,0.769373
0.503937,0.448819,0.772708,0.772708
0.503937,0.456693,0.775569,0.775569
0.503937,0.464567,0.777956,0.777956
0.503937,0.472441,0.779866,0.779866
0.503937,0.480315,0.781299,0.781299
0.503937,0.488189,0.782254,0.782254
0.503937,0.496063,0.78273,0.78273
0.503937,0.503937,0.782727,0.782727
0.503937,0.511811,0.782244,0.782244
0.503937,0.519685,0.781283,0.781283
0.503937,0.527559,0.779843,0.779843
0.503937,0.535433,0.777926,0.777926
0.503937,0.543307,0.775533,0.775533
0.503937,0.551181,0.772665,0.772665
0.503937,0.559055,0.769324,0.769324
0.503937,0.566929,0.765512,0.765512
0.503937,0.574803,0.761231,0.761231
0.503937,0.582677,0.756484,0.756484
0.503937,0.590551,0.751273,0.751273
0.503937,0.598425,0.745603,0.745603
0.503937,0.606299,0.739479,0.739479
0.503937,0.614173,0.732904,0.732904
0.503937,0.622047,0.725882,0.725882
0.503937,0.629921,0.718416,0.718416
0.503937,0.637795,0.710512,0.710512
0.503937,0.645669,0.702175,0.702175
0.503937,0.653543,0.693409,0.693409
0.503937,0.661417,0.684221,0.684221
0.503937,0.669291,0.674614,0.674614
0.503937,0.677165,0.664593,0.664593
0.503937,0.685039,0.654166,0.654166
0.503937,0.692913,0.643338,0.643338
0.503937,0.700787,0.632116,0.632116
0.503937,0.708661,0.620507,0.620507
0.503937,0.716535,0.608518,0.608518
0.503937,0.724409,0.596157,0.596157
0.503937,0.732283,0.58343,0.58343
0.503937,0.740157,0.570346,0.570346
0.503937,0.748031,0.556913,0.556913
0.503937,0.755906,0.543139,0.543139
0.503937,0.76378,0.529033,0.529033
0.503937,0.771654,0.514602,0.514602
0.503937,0.779528,0.499856,0.499856
0.503937,0.787402,0.484805,0.484805
0.503937,0.795276,0.469456,0.469456
0.503937,0.80315,0.45382,0.45382
0.503937,0.811024,0.437906,0.437906
0.503937,0.818898,0.421724,0.421724
0.503937,0.826772,0.405284,0.405284
0.503937,0.834646,0.388595,0.388595
0.503937,0.84252,0.37167,0.37167
0.503937,0.850394,0.354516,0.354516
0.503937,0.858268,0.337146,0.337146
0.503937,0.866142,0.319569,0.319569
0.503937,0.874016,0.301797,0.301797
0.503937,0.88189,0.28384,0.28384
0.503937,0.889764,0.265709,0.265709
0.503937,0.897638,0.247415,0.247415
0.503937,0.905512,0.22897,0.22897
0.503937,0.913386,0.210385,0.210385
0.503937,0.92126,0.191671,0.191671
0.503937,0.929134,0.17284,0.17284
0.503937,0.937008,0.153903,0.153903
0.503937,0.944882,0.134872,0.134872
0.503937,0.952756,0.115758,0.115758
0.503937,0.96063,0.0965737,0.0965737
0.503937,0.968504,0.07733,0.07733
0.503937,0.976378,0.0580389,0.0580389
0.503937,0.984252,0.0387124,0.0387124
0.503937,0.992126,0.0193621,0.0193621
0.503937,1,0,0
0.511811,0,0,0
0.511811,0.00787402,0.0193506,0.0193506
0.511811,0.015748,0.0386893,0.0386893
0.511811,0.023622,0.0580045,0.0580045
0.511811,0.0314961,0.0772843,0.0772843
0.511811,0.0393701,0.0965167,0.0965167
0.511811,0.0472441,0.11569,0.11569
0.511811,0.0551181,0.134793,0.134793
0.511811,0.0629921,0.153813,0.153813
0.511811,0.0708661,0.172739,0.172739
0.511811,0.0787402,0.19156,0.19156
0.511811,0.0866142,0.210263,0.210263
0.511811,0.0944882,0.228838,0.228838
0.511811,0.102362,0.247272,0.247272
0.511811,0.110236,0.265556,0.265556
0.511811,0.11811,0.283677,0.283677
0.511811,0.125984,0.301624,0.301624
0.511811,0.133858,0.319386,0.319386
0.511811,0.141732,0.336954,0.336954
0.511811,0.149606,0.354315,0.354315
0.511811,0.15748,0.371459,0.371459
0.511811,0.165354,0.388376,0.388376
0.511811,0.173228,0.405055,0.405055
0.511811,0.181102,0.421487,0.421487
0.511811,0.188976,0.43766,0.43766
0.511811,0.19685,0.453566,0.453566
0.511811,0.204724,0.469194,0.469194
0.511811,0.212598,0.484535,0.484535
0.511811,0.220472,0.49958,0.49958
0.511811,0.228346,0.514319,0.514319
0.511811,0.23622,0.528743,0.528743
0.511811,0.244094,0.542844,0.542844
0.511811,0.251969,0.556612,0.556612
0.511811,0.259843,0.57004,0.57004
0.511811,0.267717,0.583119,0.583119
0.511811,0.275591,0.595841,0.595841
0.511811,0.283465,0.608199,0.608199
0.511811,0.291339,0.620184,0.620184
0.511811,0.299213,0.63179,0.63179
0.511811,0.307087,0.643009,0.643009
0.511811,0.314961,0.653835,0.653835
0.511811,0.322835,0.664261,0.664261
0.511811,0.330709,0.67428,0.67428
0.511811,0.338583,0.683886,0.683886
0.511811,0.346457,0.693074,0.693074
0.511811,0.354331,0.701838,0.701838
0.511811,0.362205,0.710173,0.710173
0.511811,0.370079,0.718072,0.718072
0.511811,0.377953,0.725532,0.725532
0.511811,0.385827,0.732549,0.732549
0.511811,0.393701,0.739117,0.739117
0.511811,0.401575,0.745232,0.745232
0.511811,0.409449,0.750891,0.750891
0.511811,0.417323,0.756091,0.756091
0.511811,0.425197,0.760828,0.760828
0.511811,0.433071,0.765099,0.765099
0.511811,0.440945,0.768902,0.768902
0.511811,0.448819,0.772235,0.772235
0.511811,0.456693,0.775094,0.775094
0.511811,0.464567,0.77748,0.77748
0.511811,0.472441,0.779389,0.779389
0.511811,0.480315,0.780821,0.780821
0.511811,0.488189,0.781775,0.781775
0.511811,0.496063,0.782251,0.782251
0.511811,0.503937,0.782248,0.782248
0.511811,0.511811,0.781766,0.781766
0.511811,0.519685,0.780805,0.780805
0.511811,0.527559,0.779366,0.779366
0.511811,0.535433,0.77745,0.77745
0.511811,0.543307,0.775059,0.775059
0.511811,0.551181,0.772192,0.772192
0.511811,0.559055,0.768853,0.768853
0.511811,0.566929,0.765043,0.765043
0.511811,0.574803,0.760765,0.760765
0.511811,0.582677,0.756021,0.756021
0.511811,0.590551,0.750814,0.750814
0.511811,0.598425,0.745147,0.745147
0.511811,0.606299,0.739026,0.739026
0.511811,0.614173,0.732455,0.732455
0.511811,0.622047,0.725438,0.725438
0.511811,0.629921,0.717976,0.717976
0.511811,0.637795,0.710077,0.710077
0.511811,0.645669,0.701746,0.701746
0.511811,0.653543,0.692985,0.692985
0.511811,0.661417,0.683802,0.683802
0.511811,0.669291,0.674201,0.674201
0.511811,0.677165,0.664187,0.664187
0.511811,0.685039,0.653766,0.653766
0.511811,0.692913,0.642944,0.642944
0.511811,0.700787,0.631729,0.631729
0.511811,0.708661,0.620128,0.620128
0.511811,0.716535,0.608146,0.608146
0.511811,0.724409,0.595792,0.595792
0.511811,0.732283,0.583073,0.583073
0.511811,0.740157,0.569997,0.569997
0.511811,0.748031,0.556573,0.556573
0.511811,0.755906,0.542807,0.542807
0.511811,0.76378,0.528709,0.528709
0.511811,0.771654,0.514287,0.514287
0.511811,0.779528,0.499551,0.499551
0.511811,0.787402,0.484508,0.484508
0.511811,0.795276,0.469169,0.469169
0.511811,0.80315,0.453542,0.453542
0.511811,0.811024,0.437638,0.437638
0.511811,0.818898,0.421466,0.421466
0.511811,0.826772,0.405036,0.405036
0.511811,0.834646,0.388358,0.388358
0.511811,0.84252,0.371442,0.371442
0.511811,0.850394,0.354299,0.354299
0.511811,0.858268,0.33694,0.33694
0.511811,0.866142,0.319374,0.319374
0.511811,0.874016,0.301612,0.301612
0.511811,0.88189,0.283666,0.283666
0.511811,0.889764,0.265546,0.265546
0.511811,0.897638,0.247264,0.247264
0.511811,0.905512,0.22883,0.22883
0.511811,0.913386,0.210256,0.210256
0.511811,0.92126,0.191554,0.191554
0.511811,0.929134,0.172734,0.172734
0.511811,0.937008,0.153809,0.153809
0.511811,0.944882,0.134789,0.134789
0.511811,0.952756,0.115687,0.115687
0.511811,0.96063,0.0965146,0.0965146
0.511811,0.968504,0.0772826,0.0772826
0.511811,0.976378,0.0580034,0.0580034
0.511811,0.984252,0.0386887,0.0386887
0.511811,0.992126,0.0193503,0.0193503
0.511811,1,0,0
0.519685,0,0,0
0.519685,0.00787402,0.0193269,0.0193269
0.519685,0.015748,0.038642,0.038642
0.519685,0.023622,0.0579335,0.0579335
0.519685,0.0314961,0.0771896,0.0771896
0.519685,0.0393701,0.0963985,0.0963985
0.519685,0.0472441,0.115548,0.115548
0.519685,0.0551181,0.134628,0.134628
0.519685,0.0629921,0.153625,0.153625
0.519685,0.0708661,0.172528,0.172528
0.519685,0.0787402,0.191325,0.191325
0.519685,0.0866142,0.210006,0.210006
0.519685,0.0944882,0.228558,0.228558
0.519685,0.102362,0.24697,0.24697
0.519685,0.110236,0.265231,0.265231
0.519685,0.11811,0.283329,0.283329
0.519685,0.125984,0.301255,0.301255
0.519685,0.133858,0.318995,0.318995
0.519685,0.141732,0.336541,0.336541
0.519685,0.149606,0.353881,0.353881
0.519685,0.15748,0.371004,0.371004
0.519685,0.165354,0.387901,0.387901
0.519685,0.173228,0.404559,0.404559
0.519685,0.181102,0.420971,0.420971
0.519685,0.188976,0.437125,0.437125
0.519685,0.19685,0.453011,0.453011
0.519685,0.204724,0.46862,0.46862
0.519685,0.212598,0.483942,0.483942
0.519685,0.220472,0.498968,0.498968
0.519685,0.228346,0.513689,0.513689
0.519685,0.23622,0.528096,0.528096
0.519685,0.244094,0.542179,0.542179
0.519685,0.251969,0.555931,0.555931
0.519685,0.259843,0.569342,0.569342
0.519685,0.267717,0.582405,0.582405
0.519685,0.275591,0.595112,0.595112
0.519685,0.283465,0.607454,0.607454
0.519685,0.291339,0.619425,0.619425
0.519685,0.299213,0.631017,0.631017
0.519685,0.307087,0.642222,0.642222
0.519685,0.314961,0.653035,0.653035
0.519685,0.322835,0.663448,0.663448
0.519685,0.330709,0.673455,0.673455
0.519685,0.338583,0.683049,0.683049
0.519685,0.346457,0.692226,0.692226
0.519685,0.354331,0.700979,0.700979
0.519685,0.362205,0.709303,0.709303
0.519685,0.370079,0.717193,0.717193
0.519685,0.377953,0.724644,0.724644
0.519685,0.385827,0.731652,0.731652
0.519685,0.393701,0.738212,0.738212
0.519685,0.401575,0.74432,0.74432
0.519685,0.409449,0.749972,0.749972
0.519685,0.417323,0.755166,0.755166
0.519685,0.425197,0.759897,0.759897
0.519685,0.433071,0.764163,0.764163
0.519685,0.440945,0.767961,0.767961
0.519685,0.448819,0.771289,0.771289
0.519685,0.456693,0.774146,0.774146
0.519685,0.464567,0.776528,0.776528
0.519685,0.472441,0.778435,0.778435
0.519685,0.480315,0.779865,0.779865
0.519685,0.488189,0.780818,0.780818
0.519685,0.496063,0.781293,0.781293
0.519685,0.503937,0.78129,0.78129
0.519685,0.511811,0.780809,0.780809
0.519685,0.519685,0.779849,0.779849
0.519685,0.527559,0.778412,0.778412
0.519685,0.535433,0.776499,0.776499
0.519685,0.543307,0.77411,0.77411
0.519685,0.551181,0.771247,0.771247
0.519685,0.559055,0.767912,0.767912
0.519685,0.566929,0.764107,0.764107
0.519685,0.574803,0.759834,0.759834
0.519685,0.582677,0.755095,0.755095
0.519685,0.590551,0.749895,0.749895
0.519685,0.598425,0.744235,0.744235
0.519685,0.606299,0.738122,0.738122
0.519685,0.614173,0.731559,0.731559
0.519685,0.622047,0.72455,0.72455
0.519685,0.629921,0.717097,0.717097
0.519685,0.637795,0.709208,0.709208
0.519685,0.645669,0.700887,0.700887
0.519685,0.653543,0.692137,0.692137
0.519685,0.661417,0.682965,0.682965
0.519685,0.669291,0.673376,0.673376
0.519685,0.677165,0.663374,0.663374
0.519685,0.685039,0.652965,0.652965
0.519685,0.692913,0.642157,0.642157
0.519685,0.700787,0.630956,0.630956
0.519685,0.708661,0.619368,0.619368
0.519685,0.716535,0.607402,0.607402
0.519685,0.724409,0.595063,0.595063
0.519685,0.732283,0.58236,0.58236
0.519685,0.740157,0.5693,0.5693
0.519685,0.748031,0.555891,0.555891
0.519685,0.755906,0.542143,0.542143
0.519685,0.76378,0.528062,0.528062
0.519685,0.771654,0.513658,0.513658
0.519685,0.779528,0.498939,0.498939
0.519685,0.787402,0.483915,0.483915
0.519685,0.795276,0.468594,0.468594
0.519685,0.80315,0.452987,0.452987
0.519685,0.811024,0.437102,0.437102
0.519685,0.818898,0.42095,0.42095
0.519685,0.826772,0.40454,0.40454
0.519685,0.834646,0.387882,0.387882
0.519685,0.84252,0.370988,0.370988
0.519685,0.850394,0.353866,0.353866
0.519685,0.858268,0.336527,0.336527
0.519685,0.866142,0.318983,0.318983
0.519685,0.874016,0.301243,0.301243
0.519685,0.88189,0.283319,0.283319
0.519685,0.889764,0.265221,0.265221
0.519685,0.897638,0.246961,0.246961
0.519685,0.905512,0.22855,0.22855
0.519685,0.913386,0.209999,0.209999
0.519685,0.92126,0.191319,0.191319
0.519685,0.929134,0.172523,0.172523
0.519685,0.937008,0.153621,0.153621
0.519685,0.944882,0.134624,0.134624
0.519685,0.952756,0.115546,0.115546
0.519685,0.96063,0.0963964,0.0963964
0.519685,0.968504,0.077188,0.077188
0.519685,0.976378,0.0579324,0.0579324
0.519685,0.984252,0.0386413,0.0386413
0.519685,0.992126,0.0193266,0.0193266
0.519685,1,0,0
0.527559,0,0,0
0.527559,0.00787402,0.0192914,0.0192914
0.527559,0.015748,0.038571,0.038571
0.527559,0.023622,0.057827,0.057827
0.527559,0.0314961,0.0770478,0.0770478
0.527559,0.0393701,0.0962214,0.0962214
0.527559,0.0472441,0.115336,0.115336
0.527559,0.0551181,0.13438,0.13438
0.527559,0.0629921,0.153342,0.153342
0.527559,0.0708661,0.172211,0.172211
0.527559,0.0787402,0.190974,0.190974
0.527559,0.0866142,0.20962,0.20962
0.527559,0.0944882,0.228138,0.228138
0.527559,0.102362,0.246516,0.246516
0.527559,0.110236,0.264743,0.264743
0.527559,0.11811,0.282809,0.282809
0.527559,0.125984,0.300701,0.300701
0.527559,0.133858,0.318409,0.318409
0.527559,0.141732,0.335923,0.335923
0.527559,0.149606,0.353231,0.353231
0.527559,0.15748,0.370323,0.370323
0.527559,0.165354,0.387188,0.387188
0.527559,0.173228,0.403816,0.403816
0.527559,0.181102,0.420197,0.420197
0.527559,0.188976,0.436321,0.436321
0.527559,0.19685,0.452178,0.452178
0.527559,0.204724,0.467759,0.467759
0.527559,0.212598,0.483053,0.483053
0.527559,0.220472,0.498052,0.498052
0.527559,0.228346,0.512745,0.512745
0.527559,0.23622,0.527125,0.527125
0.527559,0.244094,0.541183,0.541183
0.527559,0.251969,0.554909,0.554909
0.527559,0.259843,0.568296,0.568296
0.527559,0.267717,0.581335,0.581335
0.527559,0.275591,0.594018,0.594018
0.527559,0.283465,0.606338,0.606338
0.527559,0.291339,0.618287,0.618287
0.527559,0.299213,0.629857,0.629857
0.527559,0.307087,0.641042,0.641042
0.527559,0.314961,0.651835,0.651835
0.527559,0.322835,0.662229,0.662229
0.527559,0.330709,0.672217,0.672217
0.527559,0.338583,0.681794,0.681794
0.527559,0.346457,0.690954,0.690954
0.527559,0.354331,0.699691,0.699691
0.527559,0.362205,0.708,0.708
0.527559,0.370079,0.715875,0.715875
0.527559,0.377953,0.723313,0.723313
0.527559,0.385827,0.730307,0.730307
0.527559,0.393701,0.736855,0.736855
0.527559,0.401575,0.742952,0.742952
0.527559,0.409449,0.748594,0.748594
0.527559,0.417323,0.753778,0.753778
0.527559,0.425197,0.7585,0.7585
0.527559,0.433071,0.762759,0.762759
0.527559,0.440945,0.76655,0.76655
0.527559,0.448819,0.769872,0.769872
0.527559,0.456693,0.772723,0.772723
0.527559,0.464567,0.775101,0.775101
0.527559,0.472441,0.777005,0.777005
0.527559,0.480315,0.778432,0.778432
0.527559,0.488189,0.779384,0.779384
0.527559,0.496063,0.779858,0.779858
0.527559,0.503937,0.779855,0.779855
0.527559,0.511811,0.779374,0.779374
0.527559,0.519685,0.778416,0.778416
0.527559,0.527559,0.776982,0.776982
0.527559,0.535433,0.775072,0.775072
0.527559,0.543307,0.772687,0.772687
0.527559,0.551181,0.76983,0.76983
0.527559,0.559055,0.766501,0.766501
0.527559,0.566929,0.762703,0.762703
0.527559,0.574803,0.758437,0.758437
0.527559,0.582677,0.753708,0.753708
0.527559,0.590551,0.748517,0.748517
0.527559,0.598425,0.742867,0.742867
0.527559,0.606299,0.736765,0.736765
0.527559,0.614173,0.730214,0.730214
0.527559,0.622047,0.723218,0.723218
0.527559,0.629921,0.71578,0.71578
0.527559,0.637795,0.707905,0.707905
0.527559,0.645669,0.699599,0.699599
0.527559,0.653543,0.690865,0.690865
0.527559,0.661417,0.68171,0.68171
0.527559,0.669291,0.672138,0.672138
0.527559,0.677165,0.662155,0.662155
0.527559,0.685039,0.651766,0.651766
0.527559,0.692913,0.640977,0.640977
0.527559,0.700787,0.629797,0.629797
0.527559,0.708661,0.61823,0.61823
0.527559,0.716535,0.606285,0.606285
0.527559,0.724409,0.593969,0.593969
0.527559,0.732283,0.581289,0.581289
0.527559,0.740157,0.568254,0.568254
0.527559,0.748031,0.55487,0.55487
0.527559,0.755906,0.541146,0.541146
0.527559,0.76378,0.527091,0.527091
0.527559,0.771654,0.512714,0.512714
0.527559,0.779528,0.498022,0.498022
0.527559,0.787402,0.483026,0.483026
0.527559,0.795276,0.467733,0.467733
0.527559,0.80315,0.452155,0.452155
0.527559,0.811024,0.436299,0.436299
0.527559,0.818898,0.420177,0.420177
0.527559,0.826772,0.403797,0.403797
0.527559,0.834646,0.387169,0.387169
0.527559,0.84252,0.370306,0.370306
0.527559,0.850394,0.353215,0.353215
0.527559,0.858268,0.335909,0.335909
0.527559,0.866142,0.318397,0.318397
0.527559,0.874016,0.300689,0.300689
0.527559,0.88189,0.282798,0.282798
0.527559,0.889764,0.264734,0.264734
0.527559,0.897638,0.246507,0.246507
0.527559,0.905512,0.22813,0.22813
0.527559,0.913386,0.209613,0.209613
0.527559,0.92126,0.190968,0.190968
0.527559,0.929134,0.172206,0.172206
0.527559,0.937008,0.153338,0.153338
0.527559,0.944882,0.134377,0.134377
0.527559,0.952756,0.115333,0.115333
0.527559,0.96063,0.0962193,0.0962193
0.527559,0.968504,0.0770462,0.0770462
0.527559,0.976378,0.057826,0.057826
0.527559,0.984252,0.0385703,0.0385703
0.527559,0.992126,0.0192911,0.0192911
0.527559,1,0,0
0.535433,0,0,0
0.535433,0.00787402,0.0192441,0.0192441
0.535433,0.015748,0.0384764,0.0384764
0.535433,0.023622,0.0576852,0.0576852
0.535433,0.0314961,0.0768588,0.0768588
0.535433,0.0393701,0.0959854,0.0959854
0.535433,0.0472441,0.115053,0.115053
0.535433,0.0551181,0.134051,0.134051
0.535433,0.0629921,0.152966,0.152966
0.535433,0.0708661,0.171788,0.171788
0.535433,0.0787402,0.190505,0.190505
